time,maxScreenAirTemp,minScreenAirTemp,max10mWindGust,significantWeatherCode,totalPrecipAmount,totalSnowAmount,windSpeed10m,windDirectionFrom10m,windGustSpeed10m,visibility,mslp,screenRelativeHumidity,feelsLikeTemp,uvIndex,probOfPrecipitation,probOfSnow,probOfHeavySnow,probOfRain,probOfHeavyRain,probOfHail,probOfSferics,date_creation,forecast,location_name,score_rain,score_wind,score
2025-12-03 12:00:00,10.69,7.93,8.92,3,0.0,0.0,5.17,243,8.68,26760,100617,77.51,8.32,1,7,0,0,7,4,0,1,2025-11-29 00:55:00,True,falmouth,0.0,0.5,0.25
2025-12-03 15:00:00,10.66,10.17,10.03,7,0.0,0.0,4.79,240,7.74,29853,100609,79.71,7.96,1,8,0,0,8,4,0,1,2025-11-29 00:55:00,True,falmouth,0.0,0.5,0.25
2025-12-03 18:00:00,10.18,8.18,9.16,7,0.0,0.0,4.5,221,7.16,25967,100625,85.4,5.91,0,5,0,0,5,1,0,0,2025-11-29 00:55:00,True,falmouth,0.0,0.5,0.25
2025-12-03 21:00:00,8.63,8.32,10.05,7,0.0,0.0,5.51,205,8.97,20133,100517,85.63,5.75,0,11,0,0,10,5,1,1,2025-11-29 00:55:00,True,falmouth,0.0,0.0,0.0
2025-12-04 00:00:00,9.16,8.48,11.82,7,0.0,0.0,6.43,200,10.61,16367,100290,86.84,5.88,0,18,0,0,17,12,2,2,2025-11-29 00:55:00,True,falmouth,0.0,0.0,0.0
2025-12-04 03:00:00,9.25,8.93,13.61,7,0.0,0.0,6.51,207,10.84,16731,100084,87.35,6.05,0,23,0,0,23,17,3,2,2025-11-29 00:55:00,True,falmouth,0.5,0.0,0.25
2025-12-04 06:00:00,9.11,8.42,14.04,7,0.0,0.0,6.1,215,10.08,19069,99955,86.74,5.76,0,25,0,0,25,19,3,2,2025-11-29 00:55:00,True,falmouth,0.5,0.5,0.5
2025-12-04 09:00:00,8.69,8.31,13.67,7,0.0,0.0,5.49,227,9.03,21914,99992,86.01,5.84,1,19,0,0,19,13,2,1,2025-11-29 00:55:00,True,falmouth,0.0,0.5,0.25
2025-12-04 12:00:00,9.83,8.52,12.32,7,0.0,0.0,6.01,225,10.21,24915,100012,79.88,6.95,1,18,0,0,18,11,1,1,2025-11-29 00:55:00,True,falmouth,0.0,0.5,0.25
2025-12-04 15:00:00,9.66,8.57,13.26,7,0.0,0.0,5.21,223,8.65,25060,100063,82.59,6.11,1,17,0,0,17,11,2,1,2025-11-29 00:55:00,True,falmouth,0.0,0.5,0.25
2025-12-04 18:00:00,8.62,7.24,11.72,2,0.0,0.0,4.43,216,7.2,25110,100150,86.59,4.98,0,8,0,0,8,5,0,1,2025-11-29 00:55:00,True,falmouth,0.0,0.5,0.25
2025-12-04 21:00:00,7.35,6.74,10.9,2,0.0,0.0,4.16,213,6.69,24805,100287,87.24,4.56,0,6,0,0,6,3,0,0,2025-11-29 00:55:00,True,falmouth,0.0,0.5,0.25
2025-12-05 00:00:00,6.96,6.34,9.9,2,0.0,0.0,4.01,221,6.44,24552,100392,87.97,4.1,0,5,0,0,5,3,0,0,2025-11-29 00:55:00,True,falmouth,0.0,0.5,0.25
2025-12-05 03:00:00,6.64,6.36,9.54,2,0.0,0.0,3.95,216,6.31,25048,100473,87.91,4.13,0,5,0,0,5,2,0,0,2025-11-29 00:55:00,True,falmouth,0.0,0.0,0.0
2025-12-05 06:00:00,6.66,6.21,9.56,2,0.0,0.0,3.89,208,6.24,24621,100537,87.43,4.21,0,5,0,0,5,2,0,0,2025-11-29 00:55:00,True,falmouth,0.0,0.0,0.0
2025-12-05 09:00:00,8.04,6.58,9.6,3,0.0,0.0,4.54,210,7.57,24694,100593,84.46,5.58,1,7,0,0,7,4,0,0,2025-11-29 00:55:00,True,falmouth,0.0,0.0,0.0
2025-12-05 12:00:00,9.88,7.99,11.73,3,0.0,0.0,5.57,209,9.62,25497,100601,79.71,7.32,1,8,0,0,8,4,0,1,2025-11-29 00:55:00,True,falmouth,0.0,0.0,0.0
2025-12-05 15:00:00,9.84,9.25,12.81,7,0.0,0.0,5.63,204,9.62,23672,100501,82.61,6.7,1,14,0,0,14,8,1,1,2025-11-29 00:55:00,True,falmouth,0.0,0.0,0.0
2025-12-05 18:00:00,9.29,8.36,12.67,7,0.0,0.0,5.51,201,9.32,21725,100433,86.53,5.91,0,15,0,0,14,8,1,1,2025-11-29 00:55:00,True,falmouth,0.0,0.0,0.0
2025-12-05 21:00:00,8.74,8.49,13.17,7,0.0,0.0,5.72,219,9.71,17878,100359,87.57,5.96,0,17,0,0,17,9,1,1,2025-11-29 00:55:00,True,falmouth,0.0,0.5,0.25
2025-12-06 00:00:00,8.96,8.68,13.54,7,0.0,0.0,5.83,228,9.88,17357,100270,88.9,6.13,0,17,0,0,17,10,1,1,2025-11-29 00:55:00,True,falmouth,0.0,0.5,0.25
2025-11-29 00:00:00,12.44,11.9,18.0,15,0.69,0.0,7.45,214,15.43,21546,100620,89.65,9.33,0,97,0,0,97,97,20,10,2025-11-29 00:55:00,False,towan_beach,1.0,0.25,0.625
2025-11-29 03:00:00,12.31,11.81,17.04,15,5.67,0.0,11.32,221,16.71,23452,100229,91.63,8.06,0,97,0,0,97,97,20,10,2025-11-29 00:55:00,True,towan_beach,1.0,0.25,0.625
2025-11-29 06:00:00,12.19,9.63,17.31,12,5.78,0.0,4.24,292,7.79,41434,100150,92.99,7.5,0,93,0,0,93,90,18,9,2025-11-29 00:55:00,True,towan_beach,1.0,0.5,0.75
2025-11-29 09:00:00,9.66,8.43,12.44,1,0.0,0.0,6.08,282,10.75,36564,100326,78.8,5.37,1,9,0,0,9,9,2,1,2025-11-29 00:55:00,True,towan_beach,0.0,0.5,0.25
2025-11-29 12:00:00,9.63,8.32,11.32,1,0.0,0.0,6.17,273,9.23,43701,100380,73.17,6.65,1,5,0,0,5,4,1,1,2025-11-29 00:55:00,True,towan_beach,0.0,0.5,0.25
2025-11-29 15:00:00,9.65,9.13,9.85,7,0.0,0.0,5.31,278,8.19,37424,100376,78.54,6.51,1,38,0,0,38,27,3,6,2025-11-29 00:55:00,True,towan_beach,0.75,0.5,0.625
2025-11-29 18:00:00,9.22,7.93,10.82,9,0.62,0.0,5.96,320,10.14,44034,100610,81.49,5.1,0,42,0,0,42,30,4,5,2025-11-29 00:55:00,True,towan_beach,0.75,0.5,0.625
2025-11-29 21:00:00,8.28,7.85,14.5,7,0.68,0.0,7.51,331,12.35,51077,100957,72.98,4.34,0,34,0,0,34,23,3,5,2025-11-29 00:55:00,True,towan_beach,0.75,1.0,0.875
2025-11-30 00:00:00,8.08,7.05,13.42,2,0.0,0.0,6.96,329,11.74,56148,101206,71.46,3.32,0,1,0,0,1,0,0,0,2025-11-29 00:55:00,True,towan_beach,0.0,0.5,0.25
2025-11-30 03:00:00,7.15,6.82,12.67,7,0.0,0.0,5.87,328,10.22,55469,101425,71.81,3.4,0,4,0,0,4,1,0,0,2025-11-29 00:55:00,True,towan_beach,0.0,0.5,0.25
2025-11-30 06:00:00,6.92,5.63,10.92,0,0.0,0.0,4.34,316,8.25,46833,101617,75.95,2.7,0,2,0,0,2,2,0,0,2025-11-29 00:55:00,True,towan_beach,0.0,0.5,0.25
2025-11-30 09:00:00,6.61,4.42,7.65,1,0.0,0.0,2.93,270,4.59,28522,101775,77.13,4.61,1,1,0,0,1,1,0,0,2025-11-29 00:55:00,True,towan_beach,0.0,0.0,0.0
2025-11-30 12:00:00,9.56,6.6,5.9,7,0.0,0.0,4.04,234,5.89,42108,101733,65.18,7.43,1,5,0,0,5,1,0,0,2025-11-29 00:55:00,True,towan_beach,0.0,0.5,0.25
2025-11-30 15:00:00,10.1,9.54,9.71,7,0.0,0.0,5.51,222,8.47,45009,101610,66.88,7.24,1,5,0,0,5,1,0,0,2025-11-29 00:55:00,True,towan_beach,0.0,0.0,0.0
2025-11-30 18:00:00,9.93,9.76,14.55,7,0.0,0.0,7.0,210,10.88,41923,101440,74.91,6.82,0,9,0,0,9,2,0,0,2025-11-29 00:55:00,True,towan_beach,0.0,0.0,0.0
2025-11-30 21:00:00,10.25,9.87,15.13,12,0.24,0.0,8.78,212,13.61,19736,101225,84.32,6.61,0,57,0,0,57,33,2,1,2025-11-29 00:55:00,True,towan_beach,0.75,0.25,0.5
2025-12-01 00:00:00,10.62,10.14,17.12,15,1.13,0.0,10.98,207,16.8,6747,100912,91.72,6.59,0,92,0,0,92,88,17,9,2025-11-29 00:55:00,True,towan_beach,1.0,0.25,0.625
2025-12-01 03:00:00,11.44,10.58,20.56,15,2.25,0.0,11.6,207,18.37,4522,100592,93.2,7.27,0,92,0,0,92,89,17,9,2025-11-29 00:55:00,True,towan_beach,1.0,0.25,0.625
2025-12-01 06:00:00,12.22,11.38,19.33,15,4.31,0.0,11.25,208,18.33,5095,100252,93.97,8.1,0,94,0,0,94,92,18,9,2025-11-29 00:55:00,True,towan_beach,1.0,0.25,0.625
2025-12-01 09:00:00,12.84,12.21,21.29,15,2.51,0.0,11.25,211,18.25,7455,100047,93.19,8.68,1,90,0,0,90,86,17,9,2025-11-29 00:55:00,True,towan_beach,1.0,0.25,0.625
2025-12-01 12:00:00,13.18,12.63,20.66,15,2.16,0.0,11.81,213,19.36,6764,99794,92.99,8.72,1,86,0,0,86,82,16,9,2025-11-29 00:55:00,True,towan_beach,1.0,0.25,0.625
2025-12-01 15:00:00,13.05,12.38,20.21,15,3.34,0.0,9.34,229,15.1,7327,99580,92.24,8.91,1,84,0,0,84,80,15,8,2025-11-29 00:55:00,True,towan_beach,1.0,0.25,0.625
2025-12-01 18:00:00,12.44,10.99,16.68,12,1.94,0.0,6.48,247,10.39,8788,99557,89.95,8.34,0,51,0,0,51,33,3,2,2025-11-29 00:55:00,True,towan_beach,0.75,0.5,0.625
2025-12-01 21:00:00,11.04,9.66,12.35,12,1.67,0.0,5.47,244,8.72,15460,99575,88.69,7.38,0,45,0,0,45,28,2,2,2025-11-29 00:55:00,True,towan_beach,0.75,0.5,0.625
2025-12-02 00:00:00,10.13,9.23,11.66,9,0.59,0.0,5.92,251,9.41,22049,99654,87.89,6.65,0,29,0,0,29,17,1,4,2025-11-29 00:55:00,True,towan_beach,0.5,0.5,0.5
2025-12-02 03:00:00,9.38,8.79,12.6,0,0.0,0.0,5.74,245,9.04,25805,99745,85.56,6.18,0,5,0,0,5,3,0,1,2025-11-29 00:55:00,True,towan_beach,0.0,0.5,0.25
2025-12-02 06:00:00,9.15,8.55,9.73,2,0.0,0.0,5.35,236,8.37,26268,99812,85.04,6.05,0,5,0,0,5,4,1,1,2025-11-29 00:55:00,True,towan_beach,0.0,0.5,0.25
2025-12-02 09:00:00,9.04,8.7,12.11,3,0.0,0.0,5.41,225,8.54,26659,99942,83.94,6.41,1,2,0,0,2,1,0,0,2025-11-29 00:55:00,True,towan_beach,0.0,0.0,0.0
2025-12-02 12:00:00,10.44,9.03,11.07,3,0.0,0.0,6.59,227,10.81,24660,99972,75.6,7.42,1,11,0,0,11,6,0,1,2025-11-29 00:55:00,True,towan_beach,0.0,0.0,0.0
2025-12-02 15:00:00,10.32,9.73,12.7,10,0.2,0.0,5.51,231,8.8,26752,99994,77.44,7.25,1,33,0,0,33,17,0,4,2025-11-29 00:55:00,True,towan_beach,0.5,0.5,0.5
2025-12-02 18:00:00,9.81,8.06,10.39,2,0.0,0.0,4.68,229,7.27,26740,100104,84.39,5.82,0,2,0,0,2,1,0,0,2025-11-29 00:55:00,True,towan_beach,0.0,0.0,0.0
2025-12-02 21:00:00,8.21,7.75,10.64,2,0.0,0.0,4.56,224,7.03,28075,100211,84.99,5.51,0,1,0,0,1,0,0,0,2025-11-29 00:55:00,True,towan_beach,0.0,0.0,0.0
2025-12-03 00:00:00,8.3,7.77,7.53,0,0.0,0.0,4.47,225,6.88,29657,100272,85.49,5.52,0,1,0,0,1,0,0,0,2025-11-29 00:55:00,True,towan_beach,0.0,0.0,0.0
2025-12-03 03:00:00,8.2,7.81,9.45,2,0.0,0.0,4.45,229,6.87,26671,100322,86.76,5.76,0,5,0,0,5,4,1,1,2025-11-29 00:55:00,True,towan_beach,0.0,0.0,0.0
2025-12-03 06:00:00,8.3,7.75,7.58,2,0.0,0.0,4.36,237,6.75,25172,100415,88.07,5.73,0,2,0,0,2,1,0,0,2025-11-29 00:55:00,True,towan_beach,0.0,0.5,0.25
2025-12-03 09:00:00,8.73,8.07,8.86,1,0.0,0.0,4.44,240,6.9,25656,100584,87.11,6.45,1,2,0,0,2,1,0,0,2025-11-29 00:55:00,True,towan_beach,0.0,0.5,0.25
2025-12-03 12:00:00,10.84,8.72,8.96,3,0.0,0.0,5.36,243,8.74,26882,100623,77.21,8.45,1,10,0,0,10,6,1,2,2025-11-29 00:55:00,True,towan_beach,0.0,0.5,0.25
2025-12-03 15:00:00,10.81,10.4,9.95,7,0.0,0.0,4.97,241,7.85,29963,100609,79.18,8.24,1,8,0,0,8,4,1,1,2025-11-29 00:55:00,True,towan_beach,0.0,0.5,0.25
2025-12-03 18:00:00,10.48,8.84,9.44,7,0.0,0.0,4.81,224,7.5,26539,100631,84.88,6.63,0,5,0,0,5,1,0,0,2025-11-29 00:55:00,True,towan_beach,0.0,0.0,0.0
2025-12-03 21:00:00,9.33,9.02,11.05,7,0.0,0.0,5.94,208,9.44,20881,100528,84.57,6.54,0,9,0,0,9,4,1,1,2025-11-29 00:55:00,True,towan_beach,0.0,0.0,0.0
2025-12-04 00:00:00,9.71,9.04,12.3,7,0.0,0.0,6.98,203,11.25,16975,100305,85.97,6.44,0,17,0,0,17,11,2,1,2025-11-29 00:55:00,True,towan_beach,0.0,0.0,0.0
2025-12-04 03:00:00,9.63,9.46,14.7,7,0.0,0.0,7.14,207,11.61,16390,100094,86.97,6.48,0,23,0,0,23,17,3,2,2025-11-29 00:55:00,True,towan_beach,0.5,0.25,0.375
2025-12-04 06:00:00,9.58,8.93,14.59,7,0.0,0.0,6.55,217,10.54,19718,99965,86.07,6.25,0,25,0,0,25,19,3,2,2025-11-29 00:55:00,True,towan_beach,0.5,0.0,0.25
2025-12-04 09:00:00,9.2,8.7,14.6,7,0.0,0.0,5.95,226,9.61,22205,99997,85.35,6.24,1,20,0,0,20,14,2,2,2025-11-29 00:55:00,True,towan_beach,0.0,0.0,0.0
2025-12-04 12:00:00,10.02,8.97,12.65,7,0.0,0.0,6.28,226,10.41,24855,100012,79.6,7.12,1,19,0,0,19,11,1,2,2025-11-29 00:55:00,True,towan_beach,0.0,0.0,0.0
2025-12-04 15:00:00,9.87,8.8,13.84,7,0.0,0.0,5.48,224,8.98,25044,100063,82.09,6.33,1,17,0,0,17,10,1,1,2025-11-29 00:55:00,True,towan_beach,0.0,0.0,0.0
2025-12-04 18:00:00,8.88,7.69,12.66,7,0.0,0.0,4.72,219,7.53,25767,100150,85.89,5.45,0,13,0,0,13,7,1,1,2025-11-29 00:55:00,True,towan_beach,0.0,0.0,0.0
2025-12-04 21:00:00,7.81,7.32,11.52,2,0.0,0.0,4.45,216,7.07,25133,100287,86.38,5.15,0,7,0,0,7,3,0,1,2025-11-29 00:55:00,True,towan_beach,0.0,0.0,0.0
2025-12-05 00:00:00,7.51,7.03,10.67,2,0.0,0.0,4.31,222,6.81,25534,100392,87.05,4.8,0,6,0,0,6,3,0,0,2025-11-29 00:55:00,True,towan_beach,0.0,0.0,0.0
2025-12-05 03:00:00,7.19,6.92,10.41,2,0.0,0.0,4.26,220,6.72,25382,100478,87.12,4.77,0,5,0,0,5,3,0,0,2025-11-29 00:55:00,True,towan_beach,0.0,0.0,0.0
2025-12-05 06:00:00,7.22,6.95,10.34,2,0.0,0.0,4.1,211,6.53,25367,100537,86.61,4.83,0,5,0,0,5,2,0,0,2025-11-29 00:55:00,True,towan_beach,0.0,0.0,0.0
2025-12-05 09:00:00,8.6,7.16,10.7,3,0.0,0.0,4.83,213,7.98,24955,100597,83.35,6.13,1,7,0,0,7,4,0,0,2025-11-29 00:55:00,True,towan_beach,0.0,0.0,0.0
2025-12-05 12:00:00,10.05,8.55,12.07,3,0.0,0.0,5.78,212,9.76,25421,100605,78.97,7.48,1,9,0,0,9,5,0,1,2025-11-29 00:55:00,True,towan_beach,0.0,0.0,0.0
2025-12-05 15:00:00,10.04,9.44,13.2,7,0.0,0.0,5.93,206,9.85,23114,100509,81.83,6.9,1,14,0,0,14,8,1,1,2025-11-29 00:55:00,True,towan_beach,0.0,0.0,0.0
2025-12-05 18:00:00,9.54,8.72,13.35,7,0.0,0.0,5.84,203,9.61,21948,100444,85.61,6.28,0,14,0,0,14,8,1,1,2025-11-29 00:55:00,True,towan_beach,0.0,0.0,0.0
2025-12-05 21:00:00,9.11,8.91,14.13,7,0.0,0.0,6.14,218,10.12,18069,100367,86.94,6.28,0,17,0,0,17,9,1,1,2025-11-29 00:55:00,True,towan_beach,0.0,0.0,0.0
2025-12-06 00:00:00,9.19,9.02,14.45,7,0.0,0.0,6.24,230,10.34,17818,100274,88.34,6.36,0,17,0,0,17,10,1,1,2025-11-29 00:55:00,True,towan_beach,0.0,0.0,0.0
2025-11-29 00:00:00,12.56,11.78,18.55,15,0.57,0.0,12.24,220,15.43,35852,100620,90.36,7.84,0,94,0,0,94,92,18,9,2025-11-29 00:55:00,False,dodman_point,1.0,0.75,0.875
2025-11-29 03:00:00,12.23,11.68,19.06,15,3.27,0.0,13.49,224,17.5,6210,100240,95.49,7.35,0,96,0,0,96,96,19,10,2025-11-29 00:55:00,True,dodman_point,1.0,0.75,0.875
2025-11-29 06:00:00,12.16,9.14,19.45,12,4.41,0.0,5.58,291,8.89,32606,100120,97.62,6.38,0,96,0,0,96,96,20,10,2025-11-29 00:55:00,True,dodman_point,1.0,0.5,0.75
2025-11-29 09:00:00,9.58,7.66,13.09,10,0.3,0.0,6.47,279,10.48,38779,100302,83.65,4.54,1,32,0,0,32,20,2,4,2025-11-29 00:55:00,True,dodman_point,0.5,0.5,0.5
2025-11-29 12:00:00,9.54,8.03,10.94,1,0.0,0.0,7.08,274,9.76,56115,100366,70.63,6.29,1,34,0,0,34,23,3,5,2025-11-29 00:55:00,True,dodman_point,0.75,1.0,0.875
2025-11-29 15:00:00,9.72,8.67,10.31,3,0.64,0.0,6.45,272,8.78,47989,100369,81.27,5.64,1,39,0,0,39,26,3,6,2025-11-29 00:55:00,True,dodman_point,0.75,0.5,0.625
2025-11-29 18:00:00,8.84,7.05,9.8,7,0.0,0.0,5.42,312,9.62,39967,100593,85.83,4.14,0,8,0,0,8,5,1,1,2025-11-29 00:55:00,True,dodman_point,0.0,0.5,0.25
2025-11-29 21:00:00,7.39,6.83,13.03,2,0.0,0.0,7.09,325,11.94,48184,100920,78.55,3.23,0,2,0,0,2,2,0,0,2025-11-29 00:55:00,True,dodman_point,0.0,1.0,0.5
2025-11-30 00:00:00,7.12,5.91,12.89,0,0.0,0.0,6.16,325,11.17,54656,101173,75.69,2.08,0,1,0,0,1,1,0,0,2025-11-29 00:55:00,True,dodman_point,0.0,0.5,0.25
2025-11-30 03:00:00,5.98,5.5,12.49,0,0.0,0.0,6.13,322,10.88,54268,101392,77.48,1.6,0,1,0,0,1,1,0,0,2025-11-29 00:55:00,True,dodman_point,0.0,0.5,0.25
2025-11-30 06:00:00,5.58,4.2,11.47,0,0.0,0.0,4.78,315,8.43,45281,101597,84.12,0.67,0,1,0,0,1,1,0,0,2025-11-29 00:55:00,True,dodman_point,0.0,0.5,0.25
2025-11-30 09:00:00,5.61,4.08,8.61,1,0.0,0.0,3.16,283,4.4,39891,101772,81.22,3.22,1,1,0,0,1,0,0,0,2025-11-29 00:55:00,True,dodman_point,0.0,0.0,0.0
2025-11-30 12:00:00,9.3,5.6,6.82,7,0.0,0.0,4.79,250,6.68,50392,101736,64.86,6.81,1,4,0,0,4,0,0,0,2025-11-29 00:55:00,True,dodman_point,0.0,0.0,0.0
2025-11-30 15:00:00,9.87,9.28,11.02,7,0.0,0.0,7.09,232,9.59,51045,101618,68.1,6.79,1,4,0,0,4,1,0,0,2025-11-29 00:55:00,True,dodman_point,0.0,0.25,0.125
2025-11-30 18:00:00,10.17,9.7,15.54,7,0.0,0.0,8.47,215,11.88,46831,101447,74.52,6.63,0,47,0,0,47,30,3,2,2025-11-29 00:55:00,True,dodman_point,0.75,0.25,0.5
2025-11-30 21:00:00,10.6,9.99,17.71,12,0.97,0.0,10.29,216,14.67,23299,101227,82.82,6.38,0,58,0,0,58,34,3,2,2025-11-29 00:55:00,True,dodman_point,0.75,0.25,0.5
2025-12-01 00:00:00,10.57,10.13,17.41,12,0.66,0.0,11.87,208,17.26,9193,100926,92.85,6.34,0,66,0,0,66,42,4,2,2025-11-29 00:55:00,True,dodman_point,0.8,0.25,0.525
2025-12-01 03:00:00,11.35,10.52,21.33,15,1.7,0.0,12.19,208,18.71,4962,100604,94.21,7.04,0,92,0,0,92,89,17,9,2025-11-29 00:55:00,True,dodman_point,1.0,0.75,0.875
2025-12-01 06:00:00,12.05,11.25,19.58,15,4.11,0.0,11.53,208,18.6,4852,100252,94.59,7.88,0,94,0,0,94,92,18,9,2025-11-29 00:55:00,True,dodman_point,1.0,0.25,0.625
2025-12-01 09:00:00,12.67,12.04,21.59,15,2.63,0.0,11.42,212,18.35,7766,100047,93.9,8.47,1,90,0,0,90,86,17,9,2025-11-29 00:55:00,True,dodman_point,1.0,0.25,0.625
2025-12-01 12:00:00,13.0,12.46,20.69,15,2.05,0.0,12.03,213,19.57,7027,99794,93.57,8.51,1,86,0,0,86,82,16,9,2025-11-29 00:55:00,True,dodman_point,1.0,0.75,0.875
2025-12-01 15:00:00,12.89,12.22,20.51,15,3.45,0.0,9.47,229,15.17,7257,99580,93.15,8.7,1,84,0,0,84,80,16,8,2025-11-29 00:55:00,True,dodman_point,1.0,0.25,0.625
2025-12-01 18:00:00,12.27,10.78,16.85,15,2.0,0.0,6.58,248,10.4,6659,99557,90.89,8.11,0,74,0,0,74,71,14,8,2025-11-29 00:55:00,True,dodman_point,1.0,0.0,0.5
2025-12-01 21:00:00,10.87,9.47,12.37,12,1.36,0.0,5.48,244,8.7,15700,99575,89.52,7.19,0,45,0,0,45,28,3,2,2025-11-29 00:55:00,True,dodman_point,0.75,0.0,0.375
2025-12-02 00:00:00,9.99,9.03,11.63,9,0.57,0.0,5.99,251,9.38,22228,99654,88.78,6.42,0,31,0,0,31,19,2,4,2025-11-29 00:55:00,True,dodman_point,0.5,0.0,0.25
2025-12-02 03:00:00,9.22,8.64,12.52,0,0.0,0.0,5.74,245,9.01,26019,99745,86.3,6.0,0,3,0,0,3,3,0,0,2025-11-29 00:55:00,True,dodman_point,0.0,0.0,0.0
2025-12-02 06:00:00,8.99,8.39,9.76,2,0.0,0.0,5.4,236,8.33,25694,99812,85.9,5.83,0,3,0,0,3,2,0,1,2025-11-29 00:55:00,True,dodman_point,0.0,0.0,0.0
2025-12-02 09:00:00,8.93,8.53,12.14,3,0.0,0.0,5.5,226,8.54,27048,99942,84.41,6.23,1,3,0,0,3,2,0,1,2025-11-29 00:55:00,True,dodman_point,0.0,0.0,0.0
2025-12-02 12:00:00,10.32,8.91,11.09,10,0.2,0.0,6.63,227,10.83,24948,99972,76.13,7.25,1,35,0,0,35,19,1,4,2025-11-29 00:55:00,True,dodman_point,0.5,0.0,0.25
2025-12-02 15:00:00,10.19,9.61,12.81,10,0.19,0.0,5.56,233,8.83,27032,99994,77.82,7.06,1,32,0,0,32,17,1,5,2025-11-29 00:55:00,True,dodman_point,0.5,0.0,0.25
2025-12-02 18:00:00,9.68,7.92,10.43,2,0.0,0.0,4.69,229,7.24,26774,100104,85.11,5.63,0,2,0,0,2,2,0,0,2025-11-29 00:55:00,True,dodman_point,0.0,0.0,0.0
2025-12-02 21:00:00,8.05,7.59,10.69,0,0.0,0.0,4.56,224,7.02,28254,100211,85.47,5.32,0,1,0,0,1,0,0,0,2025-11-29 00:55:00,True,dodman_point,0.0,0.0,0.0
2025-12-03 00:00:00,8.19,7.65,7.58,0,0.0,0.0,4.51,225,6.9,29774,100272,85.9,5.35,0,2,0,0,2,1,0,0,2025-11-29 00:55:00,True,dodman_point,0.0,0.0,0.0
2025-12-03 03:00:00,8.05,7.71,9.5,0,0.0,0.0,4.45,229,6.84,26797,100322,87.1,5.6,0,3,0,0,3,1,0,0,2025-11-29 00:55:00,True,dodman_point,0.0,0.0,0.0
2025-12-03 06:00:00,8.17,7.6,7.58,2,0.0,0.0,4.38,237,6.75,25241,100415,88.6,5.56,0,2,0,0,2,1,0,0,2025-11-29 00:55:00,True,dodman_point,0.0,0.0,0.0
2025-12-03 09:00:00,8.57,7.93,8.85,1,0.0,0.0,4.43,240,6.9,25706,100584,87.63,6.25,1,3,0,0,2,2,0,0,2025-11-29 00:55:00,True,dodman_point,0.0,0.0,0.0
2025-12-03 12:00:00,10.68,8.55,8.96,3,0.0,0.0,5.35,243,8.72,26860,100623,77.69,8.26,1,10,0,0,10,7,1,2,2025-11-29 00:55:00,True,dodman_point,0.0,0.0,0.0
2025-12-03 15:00:00,10.66,10.26,9.88,7,0.0,0.0,4.97,241,7.85,29949,100609,79.68,8.07,1,11,0,0,11,5,1,1,2025-11-29 00:55:00,True,dodman_point,0.0,0.0,0.0
2025-12-03 18:00:00,10.34,8.68,9.44,7,0.0,0.0,4.81,224,7.5,26553,100631,85.39,6.44,0,5,0,0,5,1,0,0,2025-11-29 00:55:00,True,dodman_point,0.0,0.0,0.0
2025-12-03 21:00:00,9.19,8.87,11.05,7,0.0,0.0,5.94,208,9.44,20869,100528,85.14,6.35,0,9,0,0,9,4,1,1,2025-11-29 00:55:00,True,dodman_point,0.0,0.0,0.0
2025-12-04 00:00:00,9.56,8.89,12.3,7,0.0,0.0,6.98,203,11.25,16974,100305,86.55,6.25,0,17,0,0,17,11,2,1,2025-11-29 00:55:00,True,dodman_point,0.0,0.0,0.0
2025-12-04 03:00:00,9.45,9.31,14.69,7,0.0,0.0,7.14,207,11.61,16393,100094,87.55,6.29,0,23,0,0,23,17,3,2,2025-11-29 00:55:00,True,dodman_point,0.5,0.25,0.375
2025-12-04 06:00:00,9.43,8.77,14.59,7,0.0,0.0,6.55,217,10.53,19717,99965,86.66,6.05,0,25,0,0,25,19,4,3,2025-11-29 00:55:00,True,dodman_point,0.5,0.0,0.25
2025-12-04 09:00:00,9.04,8.52,14.59,7,0.0,0.0,5.95,226,9.61,22237,99997,85.91,6.03,1,20,0,0,20,14,3,2,2025-11-29 00:55:00,True,dodman_point,0.0,0.0,0.0
2025-12-04 12:00:00,9.84,8.79,12.62,7,0.0,0.0,6.23,226,10.35,24953,100017,80.13,6.93,1,20,0,0,19,12,2,2,2025-11-29 00:55:00,True,dodman_point,0.0,0.0,0.0
2025-12-04 15:00:00,9.7,8.63,13.71,7,0.0,0.0,5.48,224,8.91,25054,100063,82.66,6.13,1,18,0,0,18,10,1,2,2025-11-29 00:55:00,True,dodman_point,0.0,0.0,0.0
2025-12-04 18:00:00,8.7,7.47,12.56,2,0.0,0.0,4.68,219,7.47,25783,100150,86.5,5.21,0,10,0,0,10,6,1,1,2025-11-29 00:55:00,True,dodman_point,0.0,0.0,0.0
2025-12-04 21:00:00,7.6,7.07,11.5,2,0.0,0.0,4.4,216,6.99,25266,100287,87.01,4.88,0,7,0,0,7,3,0,1,2025-11-29 00:55:00,True,dodman_point,0.0,0.0,0.0
2025-12-05 00:00:00,7.28,6.69,10.6,2,0.0,0.0,4.28,222,6.75,25454,100392,87.66,4.48,0,6,0,0,6,3,0,0,2025-11-29 00:55:00,True,dodman_point,0.0,0.0,0.0
